-0.068568706512451,732
-0.070448875427246,732
-0.148305892944336,731
-0.173335552215576,731
-0.259149789810181,370
-0.257731437683106,370
-0.275890350341797,328
-0.26446008682251,333
-0.252879619598389,348
-0.252879619598389,348
-0.273113012313843,348
-0.192581653594971,354
-0.211132287979126,354
-0.23168683052063,356
-0.23168683052063,356
-0.216278076171875,356
-0.216923713684082,356
-0.220325231552124,356
-0.284391164779663,362
-0.30382513999939,362
0.291250944137573,400
0.39274263381958,400
0.257240056991577,500
0.265755414962769,724
0.233283281326294,732
0.222265243530273,732
0.229012489318848,735
0.227209329605103,735
0.21107006072998,732
0.227059125900268,731
0.211590528488159,731
0.308512210845947,732
0.325464487075806,732
0.342036724090576,731
0.347225427627563,730
0.30937671661377,730
0.329202651977539,730
1.17894315719605,732
1.566645860672,732
3.52841165661812,735
3.85021930932999,735
6.03141450881958,743
6.44479203224182,743
9.10030651092529,746
9.62183284759522,751
11.9119739532471,751
12.2659578323364,751
14.950553894043,765
18.1418685913086,764
21.0054035186768,758
21.4669551849365,758
25.5815334320068,731
28.865104675293,723
29.5289306640625,713
32.9576473236084,715
33.57297706604,715
36.5768547058105,740
37.0884056091309,740
40.3303947448731,764
40.7898101806641,788
44.0555801391602,818
44.4674301147461,818
47.9608840942383,878
48.5130767822266,878
52.0790328979492,928
52.0790328979492,928
52.6552925109863,928
53.1241912841797,992
55.8970756530762,1058
56.4472198486328,1058
59.8152923583984,1115
60.410270690918,1157
64.6119995117188,1170
68.3663444519043,1174
69.0164680480957,1174
72.955738067627,1175
73.5983924865723,1175
78.7931861877441,1991
79.5044441223145,0
84.1388053894043,2199
84.781925201416,2199
88.9819831848144,1118
89.6121559143066,1083
94.3784446716309,1046
94.3784446716309,1046
95.1546669006348,1046
100.176090240479,1009
100.938304901123,1009
105.830234527588,939
106.61153793335,939
113.939060211182,331
114.671077728271,331
119.0749168396,676
119.776332855225,676
124.035037994385,701
129.264232635498,699
130.003093719482,699
134.844303131104,787
135.645252227783,787
140.643207550049,845
141.519260406494,877
146.294437408447,880
147.061344146729,880
152.669910430908,837
153.399158477783,837
158.2580909729,814
159.023822784424,795
163.458225250244,783
164.117267608643,783
168.352054595947,763
168.980945587158,763
172.98775100708,755
173.615299224854,755
177.605701446533,756
178.216342926025,756
182.03006362915,759
182.557453155518,764
186.865650177002,766
190.769153594971,783
191.380725860596,783
195.900867462158,801
196.544757843018,814
200.186222076416,832
200.757862091064,832
204.601459503174,860
205.231418609619,860
209.5354347229,865
210.164035797119,847
214.266086578369,801
214.930240631103,801
218.889194488525,772
219.524021148682,772
224.204303741455,762
228.390720367432,843
229.095020294189,843
233.309009552002,1554
233.939807891846,1554
238.041431427002,1576
238.766468048096,1600
242.768711090088,1541
243.352756500244,1541
248.001850128174,166
248.615436553955,166
252.190738677979,343
252.784931182861,343
256.415790557861,405
257.017612457275,405
260.619922637939,381
261.184314727783,422
264.914142608643,389
265.485736846924,389
269.485462188721,362
270.160633087158,362
274.17134475708,338
279.100788116455,333
279.824359893799,333
283.912952423096,298
284.48726272583,324
284.48726272583,324
289.381427764893,428
293.445911407471,623
294.208545684814,623
298.695148468018,991
299.425922393799,991
304.002246856689,976
304.712146759033,976
309.214679718018,895
309.961444854736,895
314.356159210205,850
315.066516876221,812
319.043964385986,782
319.631671905518,782
323.398792266846,732
324.023456573486,732
328.143360137939,714
332.625659942627,709
333.277606964111,709
338.017871856689,714
338.777118682861,714
343.468158721924,727
344.166614532471,738
348.535205841064,730
348.535205841064,730
349.211780548096,730
353.243000030518,729
353.954578399658,729
357.970355987549,730
358.589466094971,730
365.347858428955,744
